snapshot_date,gudang,produk_id,available_stock,reserved_stock,reorder_point
2026-06-30,Gudang Pusat,1155,957,45,35
2026-06-30,Gudang Transit,1155,959,45,35
2026-06-30,Gudang Barat,1156,976,52,36
2026-06-30,Gudang Timur,1156,976,52,36
2026-06-30,Gudang Pusat,1156,976,52,36
2026-06-30,Gudang Transit,1156,978,52,36
2026-06-30,Gudang Barat,1157,995,59,37
2026-06-30,Gudang Timur,1157,995,59,37
2026-06-30,Gudang Pusat,1157,995,59,37
2026-06-30,Gudang Transit,1157,997,59,37
2026-06-30,Gudang Barat,1158,14,66,38
2026-06-30,Gudang Timur,1158,14,66,38
2026-06-30,Gudang Pusat,1158,14,66,38
2026-06-30,Gudang Transit,1158,16,66,38
2026-06-30,Gudang Barat,1159,33,73,39
2026-06-30,Gudang Timur,1159,33,73,39
2026-06-30,Gudang Pusat,1159,33,73,39
2026-06-30,Gudang Transit,1159,35,73,39
2026-06-30,Gudang Barat,1160,52,80,40
2026-06-30,Gudang Timur,1160,52,80,40
2026-06-30,Gudang Pusat,1160,52,80,40
2026-06-30,Gudang Transit,1160,54,80,40
2026-06-30,Gudang Barat,1161,71,87,41
2026-06-30,Gudang Timur,1161,71,87,41
2026-06-30,Gudang Pusat,1161,71,87,41
2026-06-30,Gudang Transit,1161,73,87,41
2026-06-30,Gudang Barat,1162,90,94,42
2026-06-30,Gudang Timur,1162,90,94,42
2026-06-30,Gudang Pusat,1162,90,94,42
2026-06-30,Gudang Transit,1162,92,94,42
2026-06-30,Gudang Barat,1163,109,101,43
2026-06-30,Gudang Timur,1163,109,101,43
2026-06-30,Gudang Pusat,1163,109,101,43
2026-06-30,Gudang Transit,1163,111,101,43
2026-06-30,Gudang Barat,1164,128,108,44
2026-06-30,Gudang Timur,1164,128,108,44
2026-06-30,Gudang Pusat,1164,128,108,44
2026-06-30,Gudang Transit,1164,130,108,44
2026-06-30,Gudang Barat,1165,147,115,45
2026-06-30,Gudang Timur,1165,147,115,45
2026-06-30,Gudang Pusat,1165,147,115,45
2026-06-30,Gudang Transit,1165,149,115,45
2026-06-30,Gudang Barat,1166,166,2,46
2026-06-30,Gudang Timur,1166,166,2,46
2026-06-30,Gudang Pusat,1166,166,2,46
2026-06-30,Gudang Transit,1166,168,2,46
2026-06-30,Gudang Barat,1167,185,9,47
2026-06-30,Gudang Timur,1167,185,9,47
2026-06-30,Gudang Pusat,1167,185,9,47
2026-06-30,Gudang Transit,1167,187,9,47
2026-06-30,Gudang Barat,1168,204,16,48
2026-06-30,Gudang Timur,1168,204,16,48
2026-06-30,Gudang Pusat,1168,204,16,48
2026-06-30,Gudang Transit,1168,206,16,48
2026-06-30,Gudang Barat,1169,223,23,49
2026-06-30,Gudang Timur,1169,223,23,49
2026-06-30,Gudang Pusat,1169,223,23,49
2026-06-30,Gudang Transit,1169,225,23,49
2026-06-30,Gudang Barat,1170,242,30,50
2026-06-30,Gudang Timur,1170,242,30,50
2026-06-30,Gudang Pusat,1170,242,30,50
2026-06-30,Gudang Transit,1170,244,30,50
2026-06-30,Gudang Barat,1171,261,37,51
2026-06-30,Gudang Timur,1171,261,37,51
2026-06-30,Gudang Pusat,1171,261,37,51
2026-06-30,Gudang Transit,1171,263,37,51
2026-06-30,Gudang Barat,1172,280,44,52
2026-06-30,Gudang Timur,1172,280,44,52
2026-06-30,Gudang Pusat,1172,280,44,52
2026-06-30,Gudang Transit,1172,282,44,52
2026-06-30,Gudang Barat,1173,299,51,53
2026-06-30,Gudang Timur,1173,299,51,53
2026-06-30,Gudang Pusat,1173,299,51,53
2026-06-30,Gudang Transit,1173,301,51,53
2026-06-30,Gudang Barat,1174,318,58,54
2026-06-30,Gudang Timur,1174,318,58,54
2026-06-30,Gudang Pusat,1174,318,58,54
2026-06-30,Gudang Transit,1174,320,58,54
2026-06-30,Gudang Barat,1175,337,65,55
2026-06-30,Gudang Timur,1175,337,65,55
2026-06-30,Gudang Pusat,1175,337,65,55
2026-06-30,Gudang Transit,1175,339,65,55
2026-06-30,Gudang Barat,1176,356,72,56
2026-06-30,Gudang Timur,1176,356,72,56
2026-06-30,Gudang Pusat,1176,356,72,56
2026-06-30,Gudang Transit,1176,358,72,56
2026-06-30,Gudang Barat,1177,375,79,57
2026-06-30,Gudang Timur,1177,375,79,57
2026-06-30,Gudang Pusat,1177,375,79,57
2026-06-30,Gudang Transit,1177,377,79,57
2026-06-30,Gudang Barat,1178,394,86,58
2026-06-30,Gudang Timur,1178,394,86,58
2026-06-30,Gudang Pusat,1178,394,86,58
2026-06-30,Gudang Transit,1178,396,86,58
2026-06-30,Gudang Barat,1179,413,93,59
2026-06-30,Gudang Timur,1179,413,93,59
2026-06-30,Gudang Pusat,1179,413,93,59
2026-06-30,Gudang Transit,1179,415,93,59
2026-06-30,Gudang Barat,1180,432,100,60
2026-06-30,Gudang Timur,1180,432,100,60
2026-06-30,Gudang Pusat,1180,432,100,60
2026-06-30,Gudang Transit,1180,434,100,60
2026-06-30,Gudang Barat,1181,451,107,61
2026-06-30,Gudang Timur,1181,451,107,61
2026-06-30,Gudang Pusat,1181,451,107,61
2026-06-30,Gudang Transit,1181,453,107,61
2026-06-30,Gudang Barat,1182,470,114,62
2026-06-30,Gudang Timur,1182,470,114,62
2026-06-30,Gudang Pusat,1182,470,114,62
2026-06-30,Gudang Transit,1182,472,114,62
2026-06-30,Gudang Barat,1183,489,1,63
2026-06-30,Gudang Timur,1183,489,1,63
2026-06-30,Gudang Pusat,1183,489,1,63
2026-06-30,Gudang Transit,1183,491,1,63
2026-06-30,Gudang Barat,1184,508,8,64
2026-06-30,Gudang Timur,1184,508,8,64
2026-06-30,Gudang Pusat,1184,508,8,64
2026-06-30,Gudang Transit,1184,510,8,64
2026-06-30,Gudang Barat,1185,527,15,65
2026-06-30,Gudang Timur,1185,527,15,65
2026-06-30,Gudang Pusat,1185,527,15,65
2026-06-30,Gudang Transit,1185,529,15,65
2026-06-30,Gudang Barat,1186,546,22,66
2026-06-30,Gudang Timur,1186,546,22,66
2026-06-30,Gudang Pusat,1186,546,22,66
2026-06-30,Gudang Transit,1186,548,22,66
2026-06-30,Gudang Barat,1187,565,29,67
2026-06-30,Gudang Timur,1187,565,29,67
2026-06-30,Gudang Pusat,1187,565,29,67
2026-06-30,Gudang Transit,1187,567,29,67
2026-06-30,Gudang Barat,1188,584,36,68
2026-06-30,Gudang Timur,1188,584,36,68
2026-06-30,Gudang Pusat,1188,584,36,68
2026-06-30,Gudang Transit,1188,586,36,68
2026-06-30,Gudang Barat,1189,603,43,69
2026-06-30,Gudang Timur,1189,603,43,69
2026-06-30,Gudang Pusat,1189,603,43,69
2026-06-30,Gudang Transit,1189,605,43,69
2026-06-30,Gudang Barat,1190,622,50,70
2026-06-30,Gudang Timur,1190,622,50,70
2026-06-30,Gudang Pusat,1190,622,50,70
2026-06-30,Gudang Transit,1190,624,50,70
2026-06-30,Gudang Barat,1191,641,57,71
2026-06-30,Gudang Timur,1191,641,57,71
2026-06-30,Gudang Pusat,1191,641,57,71
2026-06-30,Gudang Transit,1191,643,57,71
2026-06-30,Gudang Barat,1192,660,64,72
2026-06-30,Gudang Timur,1192,660,64,72
2026-06-30,Gudang Pusat,1192,660,64,72
2026-06-30,Gudang Transit,1192,662,64,72
2026-06-30,Gudang Barat,1193,679,71,73
2026-06-30,Gudang Timur,1193,679,71,73
2026-06-30,Gudang Pusat,1193,679,71,73
2026-06-30,Gudang Transit,1193,681,71,73
2026-06-30,Gudang Barat,1194,698,78,74
2026-06-30,Gudang Timur,1194,698,78,74
2026-06-30,Gudang Pusat,1194,698,78,74
2026-06-30,Gudang Transit,1194,700,78,74
2026-06-30,Gudang Barat,1195,717,85,75
2026-06-30,Gudang Timur,1195,717,85,75
2026-06-30,Gudang Pusat,1195,717,85,75
2026-06-30,Gudang Transit,1195,719,85,75
2026-06-30,Gudang Barat,1196,736,92,76
2026-06-30,Gudang Timur,1196,736,92,76
2026-06-30,Gudang Pusat,1196,736,92,76
2026-06-30,Gudang Transit,1196,738,92,76
2026-06-30,Gudang Barat,1197,755,99,77
2026-06-30,Gudang Timur,1197,755,99,77
2026-06-30,Gudang Pusat,1197,755,99,77
2026-06-30,Gudang Transit,1197,757,99,77
2026-06-30,Gudang Barat,1198,774,106,78
2026-06-30,Gudang Timur,1198,774,106,78
2026-06-30,Gudang Pusat,1198,774,106,78
2026-06-30,Gudang Transit,1198,776,106,78
2026-06-30,Gudang Barat,1199,793,113,79
2026-06-30,Gudang Timur,1199,793,113,79
2026-06-30,Gudang Pusat,1199,793,113,79
2026-06-30,Gudang Transit,1199,795,113,79
2026-06-30,Gudang Barat,1200,812,0,30
2026-06-30,Gudang Timur,1200,812,0,30
2026-06-30,Gudang Pusat,1200,812,0,30
2026-06-30,Gudang Transit,1200,814,0,30
2026-06-30,Gudang Barat,1201,831,7,31
2026-06-30,Gudang Timur,1201,831,7,31
2026-06-30,Gudang Pusat,1201,831,7,31
2026-06-30,Gudang Transit,1201,833,7,31
2026-06-30,Gudang Barat,1202,850,14,32
2026-06-30,Gudang Timur,1202,850,14,32
2026-06-30,Gudang Pusat,1202,850,14,32
2026-06-30,Gudang Transit,1202,852,14,32
2026-06-30,Gudang Barat,1203,869,21,33
2026-06-30,Gudang Timur,1203,869,21,33
2026-06-30,Gudang Pusat,1203,869,21,33
2026-06-30,Gudang Transit,1203,871,21,33
2026-06-30,Gudang Barat,1204,888,28,34
2026-06-30,Gudang Timur,1204,888,28,34
2026-06-30,Gudang Pusat,1204,888,28,34
2026-06-30,Gudang Transit,1204,890,28,34
2026-06-30,Gudang Barat,1205,907,35,35
2026-06-30,Gudang Timur,1205,907,35,35
2026-06-30,Gudang Pusat,1205,907,35,35
2026-06-30,Gudang Transit,1205,909,35,35
2026-06-30,Gudang Barat,1206,926,42,36
2026-06-30,Gudang Timur,1206,926,42,36
2026-06-30,Gudang Pusat,1206,926,42,36
2026-06-30,Gudang Transit,1206,928,42,36
2026-06-30,Gudang Barat,1207,945,49,37
2026-06-30,Gudang Timur,1207,945,49,37
2026-06-30,Gudang Pusat,1207,945,49,37
2026-06-30,Gudang Transit,1207,947,49,37
2026-06-30,Gudang Barat,1208,964,56,38
2026-06-30,Gudang Timur,1208,964,56,38
2026-06-30,Gudang Pusat,1208,964,56,38
2026-06-30,Gudang Transit,1208,966,56,38
2026-06-30,Gudang Barat,1209,983,63,39
2026-06-30,Gudang Timur,1209,983,63,39
2026-06-30,Gudang Pusat,1209,983,63,39
2026-06-30,Gudang Transit,1209,985,63,39
2026-06-30,Gudang Barat,1210,2,70,40
2026-06-30,Gudang Timur,1210,2,70,40
2026-06-30,Gudang Pusat,1210,2,70,40
2026-06-30,Gudang Transit,1210,4,70,40
2026-06-30,Gudang Barat,1211,21,77,41
2026-06-30,Gudang Timur,1211,21,77,41
2026-06-30,Gudang Pusat,1211,21,77,41
2026-06-30,Gudang Transit,1211,23,77,41
2026-06-30,Gudang Barat,1212,40,84,42
2026-06-30,Gudang Timur,1212,40,84,42
2026-06-30,Gudang Pusat,1212,40,84,42
2026-06-30,Gudang Transit,1212,42,84,42
2026-06-30,Gudang Barat,1213,59,91,43
2026-06-30,Gudang Timur,1213,59,91,43
2026-06-30,Gudang Pusat,1213,59,91,43
2026-06-30,Gudang Transit,1213,61,91,43
2026-06-30,Gudang Barat,1214,78,98,44
2026-06-30,Gudang Timur,1214,78,98,44
2026-06-30,Gudang Pusat,1214,78,98,44
2026-06-30,Gudang Transit,1214,80,98,44
2026-06-30,Gudang Barat,1215,97,105,45
2026-06-30,Gudang Timur,1215,97,105,45
2026-06-30,Gudang Pusat,1215,97,105,45
2026-06-30,Gudang Transit,1215,99,105,45
2026-06-30,Gudang Barat,1216,116,112,46
2026-06-30,Gudang Timur,1216,116,112,46
2026-06-30,Gudang Pusat,1216,116,112,46
2026-06-30,Gudang Transit,1216,118,112,46
2026-06-30,Gudang Barat,1217,135,119,47
2026-06-30,Gudang Timur,1217,135,119,47
2026-06-30,Gudang Pusat,1217,135,119,47
2026-06-30,Gudang Transit,1217,137,119,47
2026-06-30,Gudang Barat,1218,154,6,48
2026-06-30,Gudang Timur,1218,154,6,48
2026-06-30,Gudang Pusat,1218,154,6,48
2026-06-30,Gudang Transit,1218,156,6,48
2026-06-30,Gudang Barat,1219,173,13,49
2026-06-30,Gudang Timur,1219,173,13,49
2026-06-30,Gudang Pusat,1219,173,13,49
2026-06-30,Gudang Transit,1219,175,13,49
2026-06-30,Gudang Barat,1220,192,20,50
2026-06-30,Gudang Timur,1220,192,20,50
2026-06-30,Gudang Pusat,1220,192,20,50
2026-06-30,Gudang Transit,1220,194,20,50
2026-06-30,Gudang Barat,1221,211,27,51
2026-06-30,Gudang Timur,1221,211,27,51
2026-06-30,Gudang Pusat,1221,211,27,51
2026-06-30,Gudang Transit,1221,213,27,51
2026-06-30,Gudang Barat,1222,230,34,52
2026-06-30,Gudang Timur,1222,230,34,52
2026-06-30,Gudang Pusat,1222,230,34,52
2026-06-30,Gudang Transit,1222,232,34,52
2026-06-30,Gudang Barat,1223,249,41,53
2026-06-30,Gudang Timur,1223,249,41,53
2026-06-30,Gudang Pusat,1223,249,41,53
2026-06-30,Gudang Transit,1223,251,41,53
2026-06-30,Gudang Barat,1224,268,48,54
2026-06-30,Gudang Timur,1224,268,48,54
2026-06-30,Gudang Pusat,1224,268,48,54
2026-06-30,Gudang Transit,1224,270,48,54
2026-06-30,Gudang Barat,1225,287,55,55
2026-06-30,Gudang Timur,1225,287,55,55
2026-06-30,Gudang Pusat,1225,287,55,55
2026-06-30,Gudang Transit,1225,289,55,55
2026-06-30,Gudang Barat,1226,306,62,56
2026-06-30,Gudang Timur,1226,306,62,56
2026-06-30,Gudang Pusat,1226,306,62,56
2026-06-30,Gudang Transit,1226,308,62,56
2026-06-30,Gudang Barat,1227,325,69,57
2026-06-30,Gudang Timur,1227,325,69,57
2026-06-30,Gudang Pusat,1227,325,69,57
2026-06-30,Gudang Transit,1227,327,69,57
2026-06-30,Gudang Barat,1228,344,76,58
2026-06-30,Gudang Timur,1228,344,76,58
2026-06-30,Gudang Pusat,1228,344,76,58
2026-06-30,Gudang Transit,1228,346,76,58
2026-06-30,Gudang Barat,1229,363,83,59
2026-06-30,Gudang Timur,1229,363,83,59
2026-06-30,Gudang Pusat,1229,363,83,59
2026-06-30,Gudang Transit,1229,365,83,59
2026-06-30,Gudang Barat,1230,382,90,60
2026-06-30,Gudang Timur,1230,382,90,60
2026-06-30,Gudang Pusat,1230,382,90,60
2026-06-30,Gudang Transit,1230,384,90,60
2026-06-30,Gudang Barat,1231,401,97,61
2026-06-30,Gudang Timur,1231,401,97,61
2026-06-30,Gudang Pusat,1231,401,97,61
2026-06-30,Gudang Transit,1231,403,97,61
2026-06-30,Gudang Barat,1232,420,104,62
2026-06-30,Gudang Timur,1232,420,104,62
2026-06-30,Gudang Pusat,1232,420,104,62
2026-06-30,Gudang Transit,1232,422,104,62
2026-06-30,Gudang Barat,1233,439,111,63
2026-06-30,Gudang Timur,1233,439,111,63
2026-06-30,Gudang Pusat,1233,439,111,63
2026-06-30,Gudang Transit,1233,441,111,63
2026-06-30,Gudang Barat,1234,458,118,64
2026-06-30,Gudang Timur,1234,458,118,64
2026-06-30,Gudang Pusat,1234,458,118,64
2026-06-30,Gudang Transit,1234,460,118,64
2026-06-30,Gudang Barat,1235,477,5,65
2026-06-30,Gudang Timur,1235,477,5,65
2026-06-30,Gudang Pusat,1235,477,5,65
2026-06-30,Gudang Transit,1235,479,5,65
2026-06-30,Gudang Barat,1236,496,12,66
2026-06-30,Gudang Timur,1236,496,12,66
2026-06-30,Gudang Pusat,1236,496,12,66
2026-06-30,Gudang Transit,1236,498,12,66
2026-06-30,Gudang Barat,1237,515,19,67
2026-06-30,Gudang Timur,1237,515,19,67
2026-06-30,Gudang Pusat,1237,515,19,67
2026-06-30,Gudang Transit,1237,517,19,67
2026-06-30,Gudang Barat,1238,534,26,68
2026-06-30,Gudang Timur,1238,534,26,68
2026-06-30,Gudang Pusat,1238,534,26,68
2026-06-30,Gudang Transit,1238,536,26,68
2026-06-30,Gudang Barat,1239,553,33,69
2026-06-30,Gudang Timur,1239,553,33,69
2026-06-30,Gudang Pusat,1239,553,33,69
2026-06-30,Gudang Transit,1239,555,33,69
2026-06-30,Gudang Barat,1240,572,40,70
2026-06-30,Gudang Timur,1240,572,40,70
2026-06-30,Gudang Pusat,1240,572,40,70
2026-06-30,Gudang Transit,1240,574,40,70
2026-06-30,Gudang Barat,1241,591,47,71
2026-06-30,Gudang Timur,1241,591,47,71
2026-06-30,Gudang Pusat,1241,591,47,71
2026-06-30,Gudang Transit,1241,593,47,71
2026-06-30,Gudang Barat,1242,610,54,72
2026-06-30,Gudang Timur,1242,610,54,72
2026-06-30,Gudang Pusat,1242,610,54,72
2026-06-30,Gudang Transit,1242,612,54,72
2026-06-30,Gudang Barat,1243,629,61,73
2026-06-30,Gudang Timur,1243,629,61,73
2026-06-30,Gudang Pusat,1243,629,61,73
2026-06-30,Gudang Transit,1243,631,61,73
2026-06-30,Gudang Barat,1244,648,68,74
2026-06-30,Gudang Timur,1244,648,68,74
2026-06-30,Gudang Pusat,1244,648,68,74
2026-06-30,Gudang Transit,1244,650,68,74
2026-06-30,Gudang Barat,1245,667,75,75
2026-06-30,Gudang Timur,1245,667,75,75
2026-06-30,Gudang Pusat,1245,667,75,75
2026-06-30,Gudang Transit,1245,669,75,75
2026-06-30,Gudang Barat,1246,686,82,76
2026-06-30,Gudang Timur,1246,686,82,76
2026-06-30,Gudang Pusat,1246,686,82,76
2026-06-30,Gudang Transit,1246,688,82,76
2026-06-30,Gudang Barat,1247,705,89,77
2026-06-30,Gudang Timur,1247,705,89,77
2026-06-30,Gudang Pusat,1247,705,89,77
2026-06-30,Gudang Transit,1247,707,89,77
2026-06-30,Gudang Barat,1248,724,96,78
2026-06-30,Gudang Timur,1248,724,96,78
2026-06-30,Gudang Pusat,1248,724,96,78
2026-06-30,Gudang Transit,1248,726,96,78
2026-06-30,Gudang Barat,1249,743,103,79
2026-06-30,Gudang Timur,1249,743,103,79
2026-06-30,Gudang Pusat,1249,743,103,79
2026-06-30,Gudang Transit,1249,745,103,79
2026-06-30,Gudang Barat,1250,762,110,30
2026-06-30,Gudang Timur,1250,762,110,30
2026-06-30,Gudang Pusat,1250,762,110,30
2026-06-30,Gudang Transit,1250,764,110,30
2026-06-30,Gudang Barat,1251,781,117,31
2026-06-30,Gudang Timur,1251,781,117,31
2026-06-30,Gudang Pusat,1251,781,117,31
2026-06-30,Gudang Transit,1251,783,117,31
2026-06-30,Gudang Barat,1252,800,4,32
2026-06-30,Gudang Timur,1252,800,4,32
2026-06-30,Gudang Pusat,1252,800,4,32
2026-06-30,Gudang Transit,1252,802,4,32
2026-06-30,Gudang Barat,1253,819,11,33
2026-06-30,Gudang Timur,1253,819,11,33
2026-06-30,Gudang Pusat,1253,819,11,33
2026-06-30,Gudang Transit,1253,821,11,33
2026-06-30,Gudang Barat,1254,838,18,34
2026-06-30,Gudang Timur,1254,838,18,34
2026-06-30,Gudang Pusat,1254,838,18,34
2026-06-30,Gudang Transit,1254,840,18,34
2026-06-30,Gudang Barat,1255,857,25,35
2026-06-30,Gudang Timur,1255,857,25,35
2026-06-30,Gudang Pusat,1255,857,25,35
2026-06-30,Gudang Transit,1255,859,25,35
2026-06-30,Gudang Barat,1256,876,32,36
2026-06-30,Gudang Timur,1256,876,32,36
2026-06-30,Gudang Pusat,1256,876,32,36
2026-06-30,Gudang Transit,1256,878,32,36
2026-06-30,Gudang Barat,1257,895,39,37
2026-06-30,Gudang Timur,1257,895,39,37
2026-06-30,Gudang Pusat,1257,895,39,37
2026-06-30,Gudang Transit,1257,897,39,37
2026-06-30,Gudang Barat,1258,914,46,38
2026-06-30,Gudang Timur,1258,914,46,38
2026-06-30,Gudang Pusat,1258,914,46,38
2026-06-30,Gudang Transit,1258,916,46,38
2026-06-30,Gudang Barat,1259,933,53,39
2026-06-30,Gudang Timur,1259,933,53,39
2026-06-30,Gudang Pusat,1259,933,53,39
2026-06-30,Gudang Transit,1259,935,53,39
2026-06-30,Gudang Barat,1260,952,60,40
2026-06-30,Gudang Timur,1260,952,60,40
2026-06-30,Gudang Pusat,1260,952,60,40
2026-06-30,Gudang Transit,1260,954,60,40
2026-06-30,Gudang Barat,1261,971,67,41
2026-06-30,Gudang Timur,1261,971,67,41
2026-06-30,Gudang Pusat,1261,971,67,41
2026-06-30,Gudang Transit,1261,973,67,41
2026-06-30,Gudang Barat,1262,990,74,42
2026-06-30,Gudang Timur,1262,990,74,42
2026-06-30,Gudang Pusat,1262,990,74,42
2026-06-30,Gudang Transit,1262,992,74,42
2026-06-30,Gudang Barat,1263,9,81,43
2026-06-30,Gudang Timur,1263,9,81,43
2026-06-30,Gudang Pusat,1263,9,81,43
2026-06-30,Gudang Transit,1263,11,81,43
2026-06-30,Gudang Barat,1264,28,88,44
2026-06-30,Gudang Timur,1264,28,88,44
2026-06-30,Gudang Pusat,1264,28,88,44
2026-06-30,Gudang Transit,1264,30,88,44
2026-06-30,Gudang Barat,1265,47,95,45
2026-06-30,Gudang Timur,1265,47,95,45
2026-06-30,Gudang Pusat,1265,47,95,45
2026-06-30,Gudang Transit,1265,49,95,45
2026-06-30,Gudang Barat,1266,66,102,46
2026-06-30,Gudang Timur,1266,66,102,46
2026-06-30,Gudang Pusat,1266,66,102,46
2026-06-30,Gudang Transit,1266,68,102,46
2026-06-30,Gudang Barat,1267,85,109,47
2026-06-30,Gudang Timur,1267,85,109,47
2026-06-30,Gudang Pusat,1267,85,109,47
2026-06-30,Gudang Transit,1267,87,109,47
2026-06-30,Gudang Barat,1268,104,116,48
2026-06-30,Gudang Timur,1268,104,116,48
2026-06-30,Gudang Pusat,1268,104,116,48
2026-06-30,Gudang Transit,1268,106,116,48
2026-06-30,Gudang Barat,1269,123,3,49
2026-06-30,Gudang Timur,1269,123,3,49
2026-06-30,Gudang Pusat,1269,123,3,49
2026-06-30,Gudang Transit,1269,125,3,49
2026-06-30,Gudang Barat,1270,142,10,50
2026-06-30,Gudang Timur,1270,142,10,50
2026-06-30,Gudang Pusat,1270,142,10,50
2026-06-30,Gudang Transit,1270,144,10,50
2026-06-30,Gudang Barat,1271,161,17,51
2026-06-30,Gudang Timur,1271,161,17,51
2026-06-30,Gudang Pusat,1271,161,17,51
2026-06-30,Gudang Transit,1271,163,17,51
2026-06-30,Gudang Barat,1272,180,24,52
2026-06-30,Gudang Timur,1272,180,24,52
2026-06-30,Gudang Pusat,1272,180,24,52
2026-06-30,Gudang Transit,1272,182,24,52
2026-06-30,Gudang Barat,1273,199,31,53
2026-06-30,Gudang Timur,1273,199,31,53
2026-06-30,Gudang Pusat,1273,199,31,53
2026-06-30,Gudang Transit,1273,201,31,53
2026-06-30,Gudang Barat,1274,218,38,54
2026-06-30,Gudang Timur,1274,218,38,54
2026-06-30,Gudang Pusat,1274,218,38,54
2026-06-30,Gudang Transit,1274,220,38,54
2026-06-30,Gudang Barat,1275,237,45,55
2026-06-30,Gudang Timur,1275,237,45,55
2026-06-30,Gudang Pusat,1275,237,45,55
2026-06-30,Gudang Transit,1275,239,45,55
2026-06-30,Gudang Barat,1276,256,52,56
2026-06-30,Gudang Timur,1276,256,52,56
2026-06-30,Gudang Pusat,1276,256,52,56
2026-06-30,Gudang Transit,1276,258,52,56
2026-06-30,Gudang Barat,1277,275,59,57
2026-06-30,Gudang Timur,1277,275,59,57
2026-06-30,Gudang Pusat,1277,275,59,57
2026-06-30,Gudang Transit,1277,277,59,57
2026-06-30,Gudang Barat,1278,294,66,58
2026-06-30,Gudang Timur,1278,294,66,58
2026-06-30,Gudang Pusat,1278,294,66,58
2026-06-30,Gudang Transit,1278,296,66,58
2026-06-30,Gudang Barat,1279,313,73,59
2026-06-30,Gudang Timur,1279,313,73,59
2026-06-30,Gudang Pusat,1279,313,73,59
2026-06-30,Gudang Transit,1279,315,73,59
2026-06-30,Gudang Barat,1280,332,80,60
2026-06-30,Gudang Timur,1280,332,80,60
2026-06-30,Gudang Pusat,1280,332,80,60
2026-06-30,Gudang Transit,1280,334,80,60
2026-06-30,Gudang Barat,1281,351,87,61
2026-06-30,Gudang Timur,1281,351,87,61
2026-06-30,Gudang Pusat,1281,351,87,61
2026-06-30,Gudang Transit,1281,353,87,61
2026-06-30,Gudang Barat,1282,370,94,62
2026-06-30,Gudang Timur,1282,370,94,62
2026-06-30,Gudang Pusat,1282,370,94,62
2026-06-30,Gudang Transit,1282,372,94,62
2026-06-30,Gudang Barat,1283,389,101,63
2026-06-30,Gudang Timur,1283,389,101,63
2026-06-30,Gudang Pusat,1283,389,101,63
2026-06-30,Gudang Transit,1283,391,101,63
2026-06-30,Gudang Barat,1284,408,108,64
2026-06-30,Gudang Timur,1284,408,108,64
2026-06-30,Gudang Pusat,1284,408,108,64
2026-06-30,Gudang Transit,1284,410,108,64
2026-06-30,Gudang Barat,1285,427,115,65
2026-06-30,Gudang Timur,1285,427,115,65
2026-06-30,Gudang Pusat,1285,427,115,65
2026-06-30,Gudang Transit,1285,429,115,65
2026-06-30,Gudang Barat,1286,446,2,66
2026-06-30,Gudang Timur,1286,446,2,66
2026-06-30,Gudang Pusat,1286,446,2,66
2026-06-30,Gudang Transit,1286,448,2,66
2026-06-30,Gudang Barat,1287,465,9,67
2026-06-30,Gudang Timur,1287,465,9,67
2026-06-30,Gudang Pusat,1287,465,9,67
2026-06-30,Gudang Transit,1287,467,9,67
2026-06-30,Gudang Barat,1288,484,16,68
2026-06-30,Gudang Timur,1288,484,16,68
2026-06-30,Gudang Pusat,1288,484,16,68
2026-06-30,Gudang Transit,1288,486,16,68
2026-06-30,Gudang Barat,1289,503,23,69
2026-06-30,Gudang Timur,1289,503,23,69
2026-06-30,Gudang Pusat,1289,503,23,69
2026-06-30,Gudang Transit,1289,505,23,69
2026-06-30,Gudang Barat,1290,522,30,70
2026-06-30,Gudang Timur,1290,522,30,70
2026-06-30,Gudang Pusat,1290,522,30,70
2026-06-30,Gudang Transit,1290,524,30,70
2026-06-30,Gudang Barat,1291,541,37,71
2026-06-30,Gudang Timur,1291,541,37,71
2026-06-30,Gudang Pusat,1291,541,37,71
2026-06-30,Gudang Transit,1291,543,37,71
2026-06-30,Gudang Barat,1292,560,44,72
2026-06-30,Gudang Timur,1292,560,44,72
2026-06-30,Gudang Pusat,1292,560,44,72
2026-06-30,Gudang Transit,1292,562,44,72
2026-06-30,Gudang Barat,1293,579,51,73
2026-06-30,Gudang Timur,1293,579,51,73
2026-06-30,Gudang Pusat,1293,579,51,73
2026-06-30,Gudang Transit,1293,581,51,73
2026-06-30,Gudang Barat,1294,598,58,74
2026-06-30,Gudang Timur,1294,598,58,74
2026-06-30,Gudang Pusat,1294,598,58,74
2026-06-30,Gudang Transit,1294,600,58,74
2026-06-30,Gudang Barat,1295,617,65,75
2026-06-30,Gudang Timur,1295,617,65,75
2026-06-30,Gudang Pusat,1295,617,65,75
2026-06-30,Gudang Transit,1295,619,65,75
2026-06-30,Gudang Barat,1296,636,72,76
2026-06-30,Gudang Timur,1296,636,72,76
2026-06-30,Gudang Pusat,1296,636,72,76
2026-06-30,Gudang Transit,1296,638,72,76
2026-06-30,Gudang Barat,1297,655,79,77
2026-06-30,Gudang Timur,1297,655,79,77
2026-06-30,Gudang Pusat,1297,655,79,77
2026-06-30,Gudang Transit,1297,657,79,77
2026-06-30,Gudang Barat,1298,674,86,78
2026-06-30,Gudang Timur,1298,674,86,78
2026-06-30,Gudang Pusat,1298,674,86,78
2026-06-30,Gudang Transit,1298,676,86,78
2026-06-30,Gudang Barat,1299,693,93,79
